,Wall time,Step,Value
46,1716091457.294359,4700,0.4139922261238098
47,1716091465.963041,4800,0.4124794006347656
48,1716091474.343017,4900,0.4119205772876739
49,1716091483.12808,5000,0.4117383956909179
50,1716091492.33735,5100,0.406609445810318
51,1716091500.810811,5200,0.4064033925533294
52,1716091509.239079,5300,0.4063147306442261
53,1716091517.656869,5400,0.404668927192688
54,1716091526.055249,5500,0.402506947517395
55,1716091534.479596,5600,0.4011710286140442
56,1716091542.861192,5700,0.397918164730072
57,1716091551.512551,5800,0.3962202668190002
58,1716091559.891269,5900,0.3943608403205871
59,1716091568.465294,6000,0.3942722976207733
60,1716091577.53332,6100,0.3928313851356506
61,1716091586.385867,6200,0.3896633088588714
62,1716091595.670927,6300,0.3862673640251159
63,1716091604.913616,6400,0.3815400898456573
64,1716091614.483513,6500,0.3794347047805786
65,1716091624.042373,6600,0.3792797327041626
66,1716091633.564633,6700,0.3788787126541137
67,1716091643.30996,6800,0.3770903944969177
68,1716091653.166683,6900,0.3739675283432007
69,1716091662.72865,7000,0.3734176158905029
70,1716091672.35394,7100,0.3732039928436279
71,1716091680.881275,7200,0.3718695044517517
72,1716091689.736302,7300,0.3707845211029053
73,1716091698.131611,7400,0.3691178858280182
74,1716091706.542731,7500,0.3673617839813232
75,1716091715.0218,7600,0.3662322461605072
76,1716091723.804666,7700,0.3662199378013611
77,1716091732.226616,7800,0.3654091656208038
78,1716091740.697329,7900,0.3645973801612854
79,1716091749.369153,8000,0.3635973801612854
80,1716091758.843042,8100,0.3621006608009338
81,1716091767.261939,8200,0.3608579933643341
82,1716091775.630096,8300,0.3608184456825256
83,1716091784.354276,8400,0.3601276874542236
84,1716091793.732634,8500,0.3584899008274078
85,1716091803.201539,8600,0.3583208620548248
86,1716091812.715324,8700,0.3574261963367462
87,1716091822.374782,8800,0.355605274438858
88,1716091832.114357,8900,0.3553633391857147
89,1716091841.695032,9000,0.3551449775695801
90,1716091852.611552,9100,0.3542519211769104
91,1716091862.053259,9200,0.3534084856510162
92,1716091870.801546,9300,0.3529636859893799
93,1716091879.362971,9400,0.3518176972866058
94,1716091888.090519,9500,0.3493213653564453
95,1716091896.536789,9600,0.3453039228916168
96,1716091904.955015,9700,0.3445254564285278
97,1716091913.34157,9800,0.3444359004497528
98,1716091921.909059,9900,0.3434234261512756
99,1716091930.348844,10000,0.3431450724601745
100,1716091939.525703,10100,0.3425849080085754
101,1716091948.059382,10200,0.3421972692012787
102,1716091956.608976,10300,0.342110276222229
103,1716091965.023461,10400,0.3420816957950592
104,1716091973.48785,10500,0.3378995954990387
105,1716091982.143396,10600,0.3373638391494751
106,1716091991.373455,10700,0.3361923694610595
107,1716092000.853196,10800,0.3356269896030426
108,1716092010.305049,10900,0.3352382779121399
109,1716092019.961578,11000,0.335232675075531
110,1716092030.897271,11100,0.334461510181427
111,1716092040.393028,11200,0.3330422937870025
112,1716092050.080856,11300,0.3310057818889618
113,1716092059.391287,11400,0.3303103148937225
114,1716092068.008561,11500,0.3289389610290527
115,1716092076.395944,11600,0.3283551037311554
116,1716092085.214591,11700,0.3261679708957672
117,1716092093.790167,11800,0.3260297179222107
118,1716092102.198,11900,0.3254812359809875
119,1716092110.696456,12000,0.3250618577003479
120,1716092120.122261,12100,0.3249637484550476
121,1716092128.609884,12200,0.323328286409378
122,1716092137.165029,12300,0.3224961161613464
123,1716092145.850177,12400,0.3211264610290527
124,1716092154.36109,12500,0.3196972012519836
125,1716092162.75475,12600,0.3186987936496734
126,1716092171.173001,12700,0.3186267614364624
127,1716092179.661559,12800,0.3185017704963684
128,1716092188.677842,12900,0.3184530436992645
129,1716092198.228375,13000,0.3170995414257049
130,1716092208.902197,13100,0.3167522549629211
131,1716092218.530961,13200,0.3156625032424927
132,1716092227.865257,13300,0.3153115510940552
133,1716092237.399862,13400,0.3143968880176544
134,1716092247.078182,13500,0.3125220537185669
135,1716092256.724987,13600,0.3122676610946655
136,1716092265.600626,13700,0.3112328052520752
137,1716092274.119958,13800,0.3109723627567291
138,1716092282.893664,13900,0.3108998537063598
139,1716092291.337824,14000,0.3106253445148468
140,1716092300.521595,14100,0.3104601502418518
141,1716092308.966417,14200,0.3098101615905761
142,1716092317.610069,14300,0.3094016909599304
143,1716092326.082267,14400,0.3090835511684418
144,1716092334.514831,14500,0.3078914880752563
145,1716092342.910746,14600,0.307464599609375
146,1716092351.592004,14700,0.3066619634628296
147,1716092359.975287,14800,0.305627167224884
148,1716092368.31259,14900,0.3055593371391296
149,1716092376.715962,15000,0.3050659298896789
150,1716092386.892275,15100,0.3044115304946899
151,1716092396.134783,15200,0.3034162521362304
152,1716092405.521871,15300,0.3031962811946869
153,1716092415.129329,15400,0.3031184673309326
154,1716092424.514093,15500,0.3029879927635193
155,1716092434.00723,15600,0.3029789924621582
156,1716092443.668335,15700,0.3023963570594787
157,1716092453.396379,15800,0.3022569119930267
158,1716092462.69566,15900,0.3021459579467773
159,1716092471.380307,16000,0.3015689253807068
160,1716092480.814581,16100,0.3015047311782837
161,1716092489.284,16200,0.3009921908378601
162,1716092497.721304,16300,0.299884021282196
163,1716092506.207711,16400,0.2991429567337036
164,1716092514.779558,16500,0.2989808917045593
165,1716092523.21895,16600,0.2988448143005371
166,1716092531.577285,16700,0.2979646027088165
167,1716092540.026752,16800,0.2962152659893036
168,1716092548.637489,16900,0.2939870953559875
169,1716092557.089016,17000,0.2937690019607544
170,1716092566.151196,17100,0.2935150563716888
171,1716092574.597307,17200,0.2916213572025299
172,1716092583.328631,17300,0.2915444374084472
173,1716092592.521603,17400,0.2914943695068359
174,1716092602.051993,17500,0.2909950613975525
175,1716092611.794095,17600,0.2908200025558471
176,1716092621.446753,17700,0.2903940081596374
177,1716092631.024283,17800,0.290294349193573
178,1716092640.52383,17900,0.2901811003684997
179,1716092651.046417,18000,0.2899316549301147
180,1716092662.122881,18100,0.2894890904426574
181,1716092670.838482,18200,0.2891634404659271
182,1716092679.584106,18300,0.2878463566303253
183,1716092688.153989,18400,0.2870571613311767
184,1716092696.642815,18500,0.2868353724479675
185,1716092705.139177,18600,0.2868125736713409
186,1716092713.825232,18700,0.2867482304573059
187,1716092722.272984,18800,0.2864264249801636
188,1716092730.840945,18900,0.286250352859497
189,1716092739.442402,19000,0.2852813005447387
190,1716092748.77204,19100,0.2841326594352722
191,1716092757.170364,19200,0.2839678823947906
192,1716092765.608119,19300,0.2836654186248779
193,1716092774.114422,19400,0.2836034893989563
194,1716092782.892685,19500,0.2833934128284454
195,1716092792.176832,19600,0.2833214402198791
196,1716092801.685378,19700,0.2832911610603332
197,1716092811.459348,19800,0.2818965911865234
198,1716092820.910297,19900,0.2814143300056457
199,1716092830.337613,20000,0.2812000215053558
200,1716092841.119976,20100,0.2803978323936462
201,1716092850.736585,20200,0.2797596454620361
202,1716092860.138627,20300,0.2792902290821075
203,1716092868.773231,20400,0.2777368426322937
204,1716092877.60855,20500,0.2775730490684509
205,1716092886.124585,20600,0.2769901156425476
206,1716092894.671566,20700,0.2769159376621246
207,1716092903.182963,20800,0.276344895362854
208,1716092911.871262,20900,0.2748866677284241
209,1716092920.326153,21000,0.2742001414299011
210,1716092929.479382,21100,0.2733851671218872
211,1716092938.061748,21200,0.2728936672210693
212,1716092946.607533,21300,0.272164911031723
213,1716092955.072202,21400,0.2709106802940368
214,1716092963.528111,21500,0.2708427309989929
215,1716092972.089652,21600,0.2708346545696258
216,1716092980.774553,21700,0.2708117663860321
217,1716092989.756289,21800,0.270326018333435
218,1716092999.120266,21900,0.2692265510559082
219,1716093008.765818,22000,0.269117663860321
220,1716093019.41702,22100,0.2686696648597717
221,1716093028.958662,22200,0.2681075930595398
222,1716093038.552469,22300,0.2675133943557739
223,1716093048.306293,22400,0.2672325074672699
224,1716093057.718944,22500,0.2666955888271332
225,1716093066.389546,22600,0.2662909626960754
226,1716093075.192029,22700,0.2646025419235229
227,1716093083.637321,22800,0.2643241286277771
228,1716093092.069192,22900,0.2629949152469635
229,1716093100.495004,23000,0.2629820108413696
230,1716093109.815919,23100,0.262923389673233
231,1716093118.202226,23200,0.2627897262573242
232,1716093126.658293,23300,0.2627193331718445
233,1716093135.274135,23400,0.2624408602714538
234,1716093143.84537,23500,0.2621949315071106
235,1716093152.230106,23600,0.2616557478904724
236,1716093160.760777,23700,0.2614643573760986
237,1716093169.285736,23800,0.2610890567302704
238,1716093177.869641,23900,0.260967880487442
239,1716093186.772729,24000,0.2601521611213684
240,1716093197.290398,24100,0.2600890567302704
241,1716093207.049203,24200,0.2600531280040741
242,1716093216.586368,24300,0.2592687010765075
243,1716093226.132771,24400,0.2589950263500213
244,1716093235.757291,24500,0.2589823007583618
245,1716093245.548091,24600,0.2587621808052063
246,1716093255.053609,24700,0.2586996853351593
247,1716093264.460796,24800,0.258338451385498
248,1716093273.395646,24900,0.2576406300067901
249,1716093281.87665,25000,0.2568997740745544
250,1716093291.035559,25100,0.2560367286205292
251,1716093299.52135,25200,0.2560204863548279
252,1716093308.226667,25300,0.2558386027812958
253,1716093316.706916,25400,0.2555994689464569
254,1716093325.150956,25500,0.2554506361484527
255,1716093333.6265,25600,0.2544014155864715
256,1716093342.380574,25700,0.2537787854671478
257,1716093350.876792,25800,0.2533937692642212
258,1716093359.317643,25900,0.25333371758461
259,1716093367.785709,26000,0.2526183128356933
260,1716093377.195316,26100,0.252227634191513
261,1716093385.885711,26200,0.2516642212867737
262,1716093395.185081,26300,0.2514514327049255
263,1716093404.725466,26400,0.2506452798843384
264,1716093414.07753,26500,0.2499807775020599
265,1716093423.473324,26600,0.2499587535858154
266,1716093433.078061,26700,0.2499278783798217
267,1716093442.786544,26800,0.249424934387207
268,1716093452.244279,26900,0.2493792176246643
269,1716093461.548181,27000,0.2489131540060043
270,1716093472.096957,27100,0.2488946318626403
271,1716093480.57018,27200,0.2479366809129715
272,1716093489.101084,27300,0.2471387386322021
273,1716093497.563917,27400,0.2470493018627166
274,1716093506.302972,27500,0.2463443875312805
275,1716093514.826831,27600,0.246342271566391
276,1716093523.500055,27700,0.2462302148342132
277,1716093532.193188,27800,0.2450157105922699
278,1716093541.07318,27900,0.2437771260738372
279,1716093549.507051,28000,0.2437208890914917
280,1716093558.643863,28100,0.2434382438659668
281,1716093567.155646,28200,0.24263896048069
282,1716093575.886989,28300,0.242318570613861
283,1716093584.647359,28400,0.2421597838401794
284,1716093593.876498,28500,0.2410098016262054
285,1716093603.456653,28600,0.2404664307832718
286,1716093613.173788,28700,0.239163190126419
287,1716093622.558607,28800,0.24
288,1716093632.073934,28900,0.23970074875156094
289,1716093641.774262,29000,0.23940299002495008
290,1716093652.768366,29100,0.23910671637618375
291,1716093662.326164,29200,0.23881192039840532
292,1716093671.787978,29300,0.23851859472169995
293,1716093680.454849,29400,0.23822673201291047
294,1716093689.003401,29500,0.23793632497545397
295,1716093697.645927,29600,0.23764736634913938
296,1716093706.418123,29700,0.237359848909986
297,1716093714.991522,29800,0.23707376547004283
298,1716093723.412905,29900,0.23678910887720903
299,1716093731.86468,30000,0.2365058720150549
300,1716093741.279924,30100,0.2362240478026442
301,1716093749.729588,30200,0.23594362919435688
302,1716093758.157427,30300,0.23566460917971316
303,1716093766.613061,30400,0.23538698078319814
304,1716093775.258407,30500,0.23511073706408744
305,1716093783.891073,30600,0.2348358711162737
306,1716093793.192597,30700,0.23456237606809388
307,1716093802.777264,30800,0.23429024508215757
308,1716093812.303311,30900,0.23401947135517592
309,1716093821.789315,31000,0.23375004811779168
310,1716093832.653487,31100,0.23348196863440987
311,1716093842.411807,31200,0.23321522620302942
312,1716093852.065746,31300,0.2329498141550757
313,1716093861.694742,31400,0.23268572585523367
314,1716093870.800284,31500,0.23242295470128205
315,1716093879.328537,31600,0.23216149412392834
316,1716093887.890664,31700,0.23190133758664447
317,1716093896.390409,31800,0.23164247858550346
318,1716093905.17353,31900,0.2313849106490168
319,1716093913.638024,32000,0.23112862733797268
320,1716093922.777065,32100,0.23087362224527494
321,1716093931.256171,32200,0.230619888995783
322,1716093939.960869,32300,0.23036742124615245
323,1716093948.501572,32400,0.2301162126846763
324,1716093956.983462,32500,0.22986625703112754
325,1716093965.469985,32600,0.22961754803660173
326,1716093974.158097,32700,0.2293700794833611
327,1716093982.839389,32800,0.2291238451846789
328,1716093992.161757,32900,0.22887883898468486
329,1716094002.056834,33000,0.22863505475821122
330,1716094012.95254,33100,0.2283924864106396
331,1716094022.541598,33200,0.22815112787774872
332,1716094032.19581,33300,0.22791097312556263
333,1716094041.82501,33400,0.22767201615020005
334,1716094051.264573,33500,0.22743425097772413
335,1716094060.867636,33600,0.22719767166399318
336,1716094070.215914,33700,0.22696227229451207
337,1716094078.811985,33800,0.22672804698428428
338,1716094087.402915,33900,0.22649498987766487
339,1716094095.89512,34000,0.22626309514821397
340,1716094105.360873,34100,0.22603235699855134
341,1716094113.83645,34200,0.22580276966021118
342,1716094122.295986,34300,0.2255743273934981
343,1716094130.946098,34400,0.2253470244873435
344,1716094139.601327,34500,0.22512085525916295
345,1716094148.06005,34600,0.2248958140547139
346,1716094156.559837,34700,0.22467189524795456
347,1716094165.093312,34800,0.22444909324090306
348,1716094173.771333,34900,0.22422740246349765
349,1716094182.404396,35000,0.22400681737345735
350,1716094192.285872,35100,0.2237873324561434
351,1716094201.990842,35200,0.22356894222442145
352,1716094211.519281,35300,0.22335164121852433
353,1716094220.89993,35400,0.22313542400591557
354,1716094230.448557,35500,0.2229202851811536
355,1716094240.025636,35600,0.22270621936575657
356,1716094249.370974,35700,0.222493221208068
357,1716094258.738327,35800,0.2222812853831228
358,1716094267.985041,35900,0.22207040659251434
359,1716094276.705442,36000,0.22186057956426186
360,1716094285.957662,36100,0.22165179905267873
361,1716094294.493628,36200,0.22144405983824128
362,1716094303.359468,36300,0.2212373567274583
363,1716094311.905657,36400,0.22103168455274136
364,1716094320.418107,36500,0.22082703817227525
365,1716094329.021331,36600,0.22062341246988987
366,1716094337.619563,36700,0.22042080235493205
367,1716094346.095226,36800,0.22021920276213836
368,1716094354.547557,36900,0.22001860865150846
369,1716094363.121206,37000,0.21981901500817916
370,1716094372.54442,37100,0.21962041684229897
371,1716094381.151263,37200,0.2194228091889034
372,1716094390.096103,37300,0.21922618710779082
373,1716094399.518705,37400,0.21903054568339897
374,1716094408.896895,37500,0.21883588002468207
375,1716094418.262124,37600,0.21864218526498846
376,1716094427.989947,37700,0.21844945656193912
377,1716094437.93906,37800,0.2182576890973064
378,1716094447.379306,37900,0.21806687807689368
379,1716094456.821448,38000,0.21787701873041554
380,1716094467.400354,38100,0.21768810631137844
381,1716094476.088041,38200,0.21750013609696203
382,1716094484.698219,38300,0.2173131033879012
383,1716094493.284439,38400,0.21712700350836844
384,1716094501.985498,38500,0.2169418318058571
385,1716094510.493607,38600,0.21675758365106496
386,1716094518.921958,38700,0.21657425443777856
387,1716094527.422038,38800,0.21639183958275798
388,1716094536.137642,38900,0.21621033452562244
389,1716094544.620289,39000,0.21602973472873593
390,1716094554.080669,39100,0.21585003567709424
391,1716094562.71695,39200,0.21567123287821166
392,1716094571.278236,39300,0.2154933218620089
393,1716094579.870524,39400,0.2153162981807013
394,1716094588.821579,39500,0.2151401574086876
395,1716094598.719593,39600,0.21496489514243938
396,1716094608.527263,39700,0.21479050700039076
397,1716094618.156778,39800,0.21461698862282919
398,1716094627.695583,39900,0.21444433567178614
399,1716094638.124975,40000,0.2142725438309289
400,1716094649.029638,40100,0.21410160880545243
401,1716094658.946483,40200,0.2139315263219722
402,1716094668.718526,40300,0.21376229212841732
403,1716094677.656071,40400,0.2135939019939241
404,1716094686.227403,40500,0.21342635170873042
405,1716094695.071853,40600,0.21325963708407042
406,1716094703.763283,40700,0.21309375395206978
407,1716094712.270934,40800,0.21292869816564158
408,1716094720.840863,40900,0.21276446559838255
409,1716094729.668859,41000,0.21260105214446998
410,1716094739.092517,41100,0.212438453718559
411,1716094747.718342,41200,0.21227666625568045
412,1716094756.341252,41300,0.21211568571113942
413,1716094765.12,41400,0.21195550806041383
414,1716094773.762346,41500,0.21179612929905411
415,1716094782.558008,41600,0.2116375454425829
416,1716094791.870669,41700,0.21147975252639556
417,1716094801.407901,41800,0.21132274660566097
418,1716094810.922168,41900,0.21116652375522288
419,1716094820.353583,42000,0.21101108006950195
420,1716094830.994687,42100,0.2108564116623979
421,1716094840.456136,42200,0.21070251466719253
422,1716094849.894412,42300,0.21054938523645295
423,1716094859.502234,42400,0.21039701954193538
424,1716094868.829309,42500,0.21024541377448952
425,1716094877.416289,42600,0.21009456414396332
426,1716094885.976656,42700,0.20994446687910814
427,1716094894.557766,42800,0.20979511822748456
428,1716094903.369272,42900,0.2096465144553685
429,1716094911.859928,43000,0.2094986518476579
430,1716094921.055489,43100,0.2093515267077799
431,1716094929.773809,43200,0.2092051353575983
432,1716094938.560851,43300,0.20905947413732173
433,1716094947.190171,43400,0.20891453940541213
434,1716094955.703955,43500,0.20877032753849364
435,1716094964.266725,43600,0.20862683493126205
436,1716094972.826612,43700,0.20848405799639474
437,1716094981.499372,43800,0.20834199316446086
438,1716094990.548034,43900,0.20820063688383228
439,1716095000.113938,44000,0.20805998562059455
440,1716095010.836291,44100,0.2079200358584588
441,1716095020.240204,44200,0.20778078409867368
442,1716095029.59629,44300,0.20764222685993794
443,1716095039.181292,44400,0.2075043606783134
444,1716095048.616218,44500,0.20736718210713834
445,1716095058.062482,44600,0.20723068771694134
446,1716095067.624244,44700,0.20709487409535554
447,1716095076.435579,44800,0.20695973784703328
448,1716095085.092635,44900,0.20682527559356137
449,1716095093.64709,45000,0.20669148397337644
450,1716095103.109673,45100,0.20655835964168107
451,1716095111.66005,45200,0.20642589927035995
452,1716095120.121965,45300,0.20629409954789696
453,1716095128.843087,45400,0.20616295717929212
454,1716095137.351433,45500,0.20603246888597945
455,1716095145.857657,45600,0.20590263140574477
456,1716095154.516147,45700,0.20577344149264434
457,1716095163.204482,45800,0.2056448959169236
458,1716095171.821951,45900,0.20551699146493643
459,1716095180.462571,46000,0.20538972493906493
460,1716095190.370011,46100,0.20526309315763927
461,1716095200.02454,46200,0.20513709295485832
462,1716095209.694304,46300,0.20501172118071048
463,1716095219.318201,46400,0.20488697470089487
464,1716095228.867174,46500,0.20476285039674297
465,1716095238.688643,46600,0.20463934516514073
466,1716095248.143338,46700,0.2045164559184509
467,1716095257.771687,46800,0.20439417958443595
468,1716095267.439252,46900,0.2042725131061811
469,1716095276.53675,47000,0.20415145344201815
470,1716095285.881806,47100,0.20403099756544912
471,1716095294.491242,47200,0.20391114246507083
472,1716095303.296121,47300,0.20379188514449956
473,1716095311.935247,47400,0.20367322262229606
474,1716095320.547734,47500,0.2035551519318911
475,1716095329.09773,47600,0.20343767012151126
476,1716095337.768676,47700,0.20332077425410516
477,1716095346.317871,47800,0.20320446140727005
478,1716095354.807771,47900,0.2030887286731787
479,1716095363.418085,48000,0.20297357315850673
480,1716095372.689124,48100,0.20285899198436022
481,1716095381.326417,48200,0.2027449822862039
482,1716095390.425322,48300,0.2026315412137894
483,1716095399.906442,48400,0.20251866593108397
484,1716095409.364557,48500,0.20240635361619966
485,1716095418.757251,48600,0.20229460146132272
486,1716095428.207865,48700,0.20218340667264353
487,1716095437.87754,48800,0.20207276647028655
488,1716095447.205828,48900,0.20196267808824092
489,1716095456.564225,49000,0.2018531387742914
490,1716095467.265642,49100,0.20174414578994943
491,1716095476.258325,49200,0.2016356964103847
492,1716095484.87638,49300,0.2015277879243571
493,1716095493.62259,49400,0.20142041763414884
494,1716095502.258201,49500,0.20131358285549708
495,1716095510.782298,49600,0.2012072809175268
496,1716095519.288717,49700,0.20110150916268402
497,1716095527.800403,49800,0.2009962649466693
498,1716095536.640372,49900,0.20089154563837186
499,1716095545.210174,50000,0.20078734861980344
500,1716095554.344124,50100,0.2006836712860332
501,1716095563.02666,50200,0.2005805110451224
502,1716095571.634091,50300,0.2004778653180596
503,1716095580.295436,50400,0.20037573153869634
504,1716095589.327952,50500,0.20027410715368277
505,1716095598.971872,50600,0.20017298962240399
506,1716095608.513278,50700,0.20007237641691644
507,1716095618.154357,50800,0.19997226502188475
508,1716095627.787625,50900,0.19987265293451886
509,1716095637.456918,51000,0.19977353766451134
510,1716095648.296635,51100,0.1996749167339753
511,1716095657.790968,51200,0.19957678767738235
512,1716095667.521553,51300,0.19947914804150096
513,1716095676.51536,51400,0.19938199538533516
514,1716095685.182403,51500,0.19928532728006348
515,1716095693.802313,51600,0.19918914130897822
516,1716095702.442444,51700,0.19909343506742513
517,1716095711.104169,51800,0.1989982061627432
518,1716095719.687146,51900,0.1989034522142048
519,1716095728.377688,52000,0.19880917085295632
520,1716095738.211108,52100,0.1987153597219588
521,1716095746.691369,52200,0.1986220164759291
522,1716095755.149353,52300,0.19852913878128117
523,1716095763.872962,52400,0.19843672431606788
524,1716095772.506172,52500,0.19834477076992268
525,1716095781.292955,52600,0.19825327584400224
526,1716095789.991215,52700,0.19816223725092857
527,1716095798.711042,52800,0.19807165271473212
528,1716095807.376986,52900,0.19798151997079477
529,1716095815.888325,53000,0.19789183676579325
530,1716095825.215492,53100,0.1978026008576427
531,1716095833.857404,53200,0.19771381001544086
532,1716095842.38326,53300,0.19762546201941195
533,1716095850.90158,53400,0.19753755466085154
534,1716095859.552651,53500,0.1974500857420711
535,1716095868.340786,53600,0.19736305307634303
536,1716095876.928584,53700,0.1972764544878462
537,1716095885.531909,53800,0.1971902878116114
538,1716095894.278231,53900,0.1971045508934672
539,1716095902.806164,54000,0.1970192415899862
540,1716095912.03185,54100,0.19693435776843138
541,1716095920.603971,54200,0.19684989730670277
542,1716095929.468291,54300,0.19676585809328442
543,1716095938.039251,54400,0.19668223802719165
544,1716095946.592835,54500,0.1965990350179184
545,1716095955.210413,54600,0.19651624698538514
546,1716095963.887963,54700,0.19643387185988673
547,1716095972.385281,54800,0.19635190758204074
548,1716095980.943678,54900,0.196270352102736
549,1716095989.608121,55000,0.1961892033830812
550,1716095998.975361,55100,0.19610845939435417
551,1716096007.604692,55200,0.196028118117951
552,1716096016.238756,55300,0.19594817754533558
553,1716096024.932714,55400,0.19586863567798943
554,1716096033.540011,55500,0.19578949052736172
555,1716096042.035093,55600,0.19571074011481954
556,1716096050.492384,55700,0.19563238247159853
557,1716096059.172237,55800,0.19555441563875348
558,1716096067.749253,55900,0.19547683766710952
559,1716096076.31173,56000,0.19539964661721335
560,1716096085.579455,56100,0.19532284055928464
561,1716096094.383715,56200,0.19524641757316802
562,1716096102.904658,56300,0.19517037574828477
563,1716096111.430138,56400,0.19509471318358537
564,1716096119.945813,56500,0.19501942798750177
565,1716096128.65101,56600,0.19494451827790008
566,1716096137.179152,56700,0.19486998218203372
567,1716096145.692594,56800,0.19479581783649638
568,1716096154.37489,56900,0.19472202338717556
569,1716096163.095085,57000,0.19464859698920622
570,1716096172.442599,57100,0.19457553680692455
571,1716096181.184754,57200,0.19450284101382218
572,1716096190.000005,57300,0.1944305077925005
573,1716096198.725998,57400,0.19435853533462527
574,1716096207.369511,57500,0.19428692184088123
575,1716096216.049478,57600,0.1942156655209273
576,1716096224.968866,57700,0.1941447645933518
577,1716096233.582213,57800,0.19407421728562785
578,1716096242.165859,57900,0.19400402183406906
579,1716096250.773507,58000,0.19393417648378553
580,1716096260.398966,58100,0.1938646794886398
581,1716096268.968652,58200,0.19379552911120343
582,1716096277.463564,58300,0.19372672362271334
583,1716096286.182251,58400,0.19365826130302877
584,1716096294.903688,58500,0.19359014044058812
585,1716096303.470587,58600,0.1935223593323663
586,1716096312.062305,58700,0.1934549162838321
587,1716096320.899129,58800,0.19338780960890578
588,1716096329.610582,58900,0.19332103762991695
589,1716096338.267598,59000,0.19325459867756267
590,1716096347.564427,59100,0.1931884910908657
591,1716096356.376199,59200,0.19312271321713287
592,1716096364.921722,59300,0.19305726341191395
593,1716096373.518902,59400,0.19299214003896042
594,1716096381.983446,59500,0.19292734147018453
595,1716096390.837326,59600,0.19286286608561867
596,1716096399.49617,59700,0.19279871227337492
597,1716096408.079242,59800,0.19273487842960457
598,1716096416.71729,59900,0.19267136295845827
599,1716096425.453362,60000,0.19260816427204588
600,1716096434.737933,60100,0.19254528079039696
601,1716096443.309446,60200,0.19248271094142122
602,1716096452.164852,60300,0.19242045316086914
603,1716096460.900444,60400,0.192358505892293
604,1716096469.529963,60500,0.19229686758700784
605,1716096478.137142,60600,0.1922355367040528
606,1716096487.028624,60700,0.19217451171015265
607,1716096495.700007,60800,0.19211379107967932
608,1716096504.26912,60900,0.19205337329461392
609,1716096512.876554,61000,0.19199325684450866
610,1716096522.443579,61100,0.19193344022644918
611,1716096531.067389,61200,0.19187392194501687
612,1716096539.635968,61300,0.19181470051225163
613,1716096548.32434,61400,0.19175577444761455
614,1716096557.097094,61500,0.19169714227795095
615,1716096565.668919,61600,0.1916388025374535
616,1716096574.131444,61700,0.1915807537676257
617,1716096582.891749,61800,0.19152299451724525
618,1716096591.579647,61900,0.19146552334232786
619,1716096600.122618,62000,0.19140833880609123
620,1716096609.361702,62100,0.19135143947891892
621,1716096618.179246,62200,0.1912948239383248
622,1716096626.775794,62300,0.1912384907689174
623,1716096635.366176,62400,0.19118243856236458
624,1716096643.945137,62500,0.19112666591735825
625,1716096652.708189,62600,0.19107117143957936
626,1716096661.27485,62700,0.19101595374166305
627,1716096669.760767,62800,0.19096101144316407
628,1716096678.419575,62900,0.19090634317052205
629,1716096687.165425,63000,0.1908519475570273
630,1716096696.362522,63100,0.1907978232427867
631,1716096704.917107,63200,0.19074396887468958
632,1716096713.58424,63300,0.1906903831063739
633,1716096722.329425,63400,0.19063706459819266
634,1716096730.864081,63500,0.1905840120171804
635,1716096739.403031,63600,0.1905312240370198
636,1716096748.113063,63700,0.19047869933800865
